หมายเลขบ่อน้ำบาดาล,ปีงบประมาณ,โครงการ,สถานะที่เจาะ,หมู่ที่,ชื่อหมู่บ้าน,ชื่อตำบล,ชื่ออำเภอ,ชื่อจังหวัด,ประเภทบ่อน้ำบาดาล,สถานะบ่อน้ำบาดาล,สภาพน้ำบาดาล,เครื่องสูบ,วันที่เริ่มเจาะ,วันที่สิ้นสุดการเจาะ,Depth,D.Depth,Q,DD,SWL,ขนาดบ่อน้ำ,แรงม้า,ลงท่อดูด,วันที่ติดตั้งระบบปะปา,UTM_DATUM,ZoneNumber,ZoneDesignators,พิกัดออกตก,พิกัดเหนือใต้,LATITUDE,LONGITUDE,สถานะข้อมูล
ง8598,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,ประปาหนองตอง,4,พังราดไทย,พังราด,แกลง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2538 0:00:00,,,,,5.25,,,,,WGS84,47,P,799186,1410841,12.74785979,101.75524439,อนุมัติ
ง9487,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,นายอิฐ 93/4 ม.5,5,ยางงาม,กระแสบน,แกลง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบมือโยก,,19/6/2543 0:00:00,,,,,,,,,,WGS84,47,P,781809,1428268,12.9069051,101.59695135,อนุมัติ
งง2001,2550,ปี 2550 - ไม่ระบุโครงการที่ดำเนินงาน,152 ม7,7,วังประดู่,แม่น้ำคู้,ปลวกแดง,ระยอง,น้ำตื้น (บ่อตอก),ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2550 0:00:00,,60.00,,,,,1.00,,,WGS84,47,P,736688,1430434,12.93027728,101.18155061,อนุมัติ
งง2002,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,642 ม7,7,วังประดู่,แม่น้ำคู้,ปลวกแดง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2545 0:00:00,,200.00,,,,,1.50,,,WGS84,47,P,737415,1429873,12.92515193,101.18820375,อนุมัติ
งง2003,2550,ปี 2550 - ไม่ระบุโครงการที่ดำเนินงาน,171 ม7,7,วังประดู่,แม่น้ำคู้,ปลวกแดง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2550 0:00:00,,200.00,,,,,1.50,,,WGS84,47,P,736658,1431183,12.93704768,101.18133307,อนุมัติ
งง2004,2551,ปี 2551 - ไม่ระบุโครงการที่ดำเนินงาน,58/2,4,ชากมันเทศ,แม่น้ำคู้,ปลวกแดง,ระยอง,น้ำตื้น (บ่อตอก),ใช้การได้,,สูบหอยโข่ง,,1/1/2551 0:00:00,,12.00,,,,,1.00,,,WGS84,47,P,740021,1428862,12.91581418,101.21212972,อนุมัติ
งง2005,2550,ปี 2550 - ไม่ระบุโครงการที่ดำเนินงาน,436 ม4,4,ชากมันเทศ,แม่น้ำคู้,ปลวกแดง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2550 0:00:00,,200.00,,,,,1.50,,,WGS84,47,P,740789,1431126,12.93621154,101.21938498,อนุมัติ
งง2006,2550,ปี 2550 - ไม่ระบุโครงการที่ดำเนินงาน,53 ม5,5,แม่น้ำคู้ใหม่,แม่น้ำคู้,ปลวกแดง,ระยอง,น้ำตื้น (บ่อตอก),ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2550 0:00:00,,70.00,,,,,1.00,,,WGS84,47,P,743983,1428158,12.90914134,101.24856856,อนุมัติ
งง2007,2550,ปี 2550 - ไม่ระบุโครงการที่ดำเนินงาน,วัดแม่น้ำคู้(เก่า),1,แม่น้ำคู้,แม่น้ำคู้,ปลวกแดง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2550 0:00:00,,60.00,,,,,2.00,,,WGS84,47,P,746097,1425845,12.88807357,101.26785233,อนุมัติ
งง2008,2550,ปี 2550 - ไม่ระบุโครงการที่ดำเนินงาน,715 ม1,1,แม่น้ำคู้,แม่น้ำคู้,ปลวกแดง,ระยอง,น้ำตื้น (บ่อตอก),ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2550 0:00:00,,54.00,,,,,1.00,,,WGS84,47,P,746487,1425080,12.88113015,101.27138199,อนุมัติ
งง2009,2548,ปี 2548 - ไม่ระบุโครงการที่ดำเนินงาน,205 ม1,1,แม่น้ำคู้,แม่น้ำคู้,ปลวกแดง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2548 0:00:00,,60.00,,,,,2.00,,,WGS84,47,P,744558,1426904,12.89776489,101.25376342,อนุมัติ
งง2010,2551,ปี 2551 - ไม่ระบุโครงการที่ดำเนินงาน,30/1 ม6,6,พัฒนาผัง 2,แม่น้ำคู้,ปลวกแดง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2551 0:00:00,,100.00,,,,,1.50,,,WGS84,47,P,742031,1424706,12.87810352,101.23031206,อนุมัติ
งง2011,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,30/1 ม6,6,พัฒนาผัง 2,แม่น้ำคู้,ปลวกแดง,ระยอง,น้ำตื้น (บ่อตอก),ใช้การได้,,สูบเทอร์ไบน์,,1/1/2540 0:00:00,,151.00,,,,,2.00,,,WGS84,47,P,742055,1424751,12.87850826,101.2305367,อนุมัติ
งง2012,2549,ปี 2549 - ไม่ระบุโครงการที่ดำเนินงาน,447 ม.1,1,ปากแพรก,ละหาร,ปลวกแดง,ระยอง,น้ำตื้น (บ่อตอก),ใช้การได้,,,,1/1/2549 0:00:00,,30.00,,,6.00,,,,,WGS84,47,P,750288,1430943,12.93379874,101.30687433,อนุมัติ
งง2013,2549,ปี 2549 - ไม่ระบุโครงการที่ดำเนินงาน,575/4 ม4,4,ชากมันเทศ,แม่น้ำคู้,ปลวกแดง,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2549 0:00:00,,80.00,,,,,1.00,,,WGS84,47,P,737324,1426839,12.89774328,101.18712694,อนุมัติ
งจ3000,2552,ปี 2552 - ไม่ระบุโครงการที่ดำเนินงาน,166/2,1,ชากกอไผ่,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2552 0:00:00,,40.00,,,,,1.50,,,WGS84,47,P,752918,1411625,12.75903943,101.3294912,อนุมัติ
งจ3001,2552,ปี 2552 - ไม่ระบุโครงการที่ดำเนินงาน,ศาลาประชาคม,1,ชากกอไผ่,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2552 0:00:00,,80.00,,,,,1.50,,,WGS84,47,P,752943,1411753,12.76019393,101.32973192,อนุมัติ
งจ3002,2552,ปี 2552 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านเลขที่138/2,09,ชากน้ำลึก,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,,,1/1/2552 0:00:00,,,,,,,,,,WGS84,47,P,752513,1413785,12.77858871,101.32594162,อนุมัติ
งจ3003,2552,ปี 2552 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านเลขที่1/39,09,ชากน้ำลึก,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,,,1/1/2552 0:00:00,,,,,,,,,,WGS84,47,P,752471,1413802,12.77874572,101.32555638,อนุมัติ
งจ3004,2552,ปี 2552 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านเลขที่144/2,09,ชากน้ำลึก,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,,,1/1/2552 0:00:00,,,,,,,,,,WGS84,47,P,752355,1413833,12.77903523,101.32449107,อนุมัติ
งจ3005,2547,ปี 2547 - ไม่ระบุโครงการที่ดำเนินงาน,ศาลาประชาคม,09,ชากน้ำลึก,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบหอยโข่ง,,1/1/2547 0:00:00,,16.00,,,6.20,,1.00,,,WGS84,47,P,752719,1413803,12.77873462,101.32783951,อนุมัติ
งจ3006,2552,ปี 2552 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านเลขที่72,2,ชากทองหลาง,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบหอยโข่ง,,1/1/2552 0:00:00,,40.00,,,3.00,,1.00,,,WGS84,47,P,753765,1415394,12.79302461,101.3376011,อนุมัติ
งจ3007,2551,ปี 2551 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านคุณสุชาติ,2,ชากทองหลาง,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,,,25/7/2551 0:00:00,,80.00,,,,,,,,WGS84,47,P,753816,1415577,12.79467391,101.33808585,อนุมัติ
งจ3008,2551,ปี 2551 - ไม่ระบุโครงการที่ดำเนินงาน,ศาลาประชาคม,07,ตารอด,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,,,1/1/2551 0:00:00,,40.00,,,,,,,,WGS84,47,P,756628,1414454,12.78429646,101.36387935,อนุมัติ
งจ3009,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,บ้านเลขที่105,10,เจ็ดลูกเนิน,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,3/9/2545 0:00:00,,40.00,,,,,1.50,,,WGS84,47,P,760611,1414491,12.78429948,101.40054867,อนุมัติ
งจ3010,2553,ปี 2553 - ไม่ระบุโครงการที่ดำเนินงาน,สอต.บ้านเขาลอย,5,เขาลอย,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,,,1/1/2553 0:00:00,,190.00,,,,,,,,WGS84,47,P,765795,1420831,12.84113966,101.44882283,อนุมัติ
งจ3015,2551,ปี 2551 - ไม่ระบุโครงการที่ดำเนินงาน,ที่สาธารณะ,8,ในแถว,ชากบก,บ้านค่าย,ระยอง,อุปโภค-บริโภค,ใช้การได้,,,,1/1/2551 0:00:00,,80.00,,,,,,,,WGS84,47,P,752884,1412824,12.76987559,101.32927742,อนุมัติ
งจ3016,2546,ดำเนินการก่อนวันที่ 1 ต.ค. 2545 - ไม่ระบุโครงการที่ดำเนินงาน,ศาลาประชาคม,06,ในชาก,บ้านค่าย,บ้านค่าย,ระยอง,น้ำตื้น (บ่อตอก),ใช้การได้,,สูบไฟฟ้า (ซับเมิสซิเบิ้ล),,1/1/2536 0:00:00,,18.00,,,3.50,,1.00,,,WGS84,47,P,749916,1413217,12.77366626,101.30198737,อนุมัติ
